AnimalID,SireID,DamID,Generation,FamilyID,TankID,SexID,Birthday,S2Date,M1Date,M1BW,M2Date,M2Age1,M2Age2,M2BW,M2BL
OXHMB17G0107815,MRTZD16G000M006,OXHMB16G000B080,G01,OXHMB17G0100741,P10,Female,4/30/2117,5/20/2117,7/12/2117,14.8,10/9/2117,162,142,237,98
OXHMB17G0000698,MRTZD16B000M007,MRTZD16B000F007,G01,OXHMB17G0001071,P10,Female,5/11/2117,5/31/2117,7/14/2117,9.3,10/9/2117,151,131,240,98
OXHMB17G0110337,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P10,Female,4/26/2117,5/17/2117,7/11/2117,13.8,10/9/2117,166,145,280,101
OXHMB17G0100918,OXHMB16G000A316,OXHMB16G000F439,G01,OXHMB17G0100131,P10,Female,4/13/2117,5/1/2117,7/6/2117,16,10/9/2117,179,161,392,112
OXHMB17G0101534,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P10,Female,4/19/2117,5/9/2117,7/8/2117,15.2,10/9/2117,173,153,362,111
OXHMB17G0105211,OXHMB16G000A389,OXHMB16G00X537,G01,OXHMB17G0100481,P10,Female,4/20/2117,5/11/2117,7/8/2117,17.1,10/9/2117,172,151,253,100
OXHMB17G0108726,MRTZD16G000M046,OXHMB16G00X093,G01,OXHMB17G0100821,P10,Female,4/13/2117,5/1/2117,7/6/2117,14.5,10/9/2117,179,161,229,96
OXHMB17G0106574,OXHMB16G000F132,OXHMB16G00X149,G01,OXHMB17G0100613,P10,Female,5/3/2117,5/28/2117,7/13/2117,12,10/9/2117,159,134,340,107
OXHMB17G000E412,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,215,94
OXHMB17G000E423,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,178,88
OXHMB17G010E436,MRTZD16G000M052,MRTZD16G000F052,G01,OXHMB17G0100933,P10,Female,4/30/2117,5/22/2117,7/12/2117,11.3,10/9/2117,162,140,256,97
OXHMB17G000E409,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,131,82
OXHMB17G0100656,OXHMB16G000F301,OXHMB16G00X766,G01,OXHMB17G0100093,P10,Female,5/9/2117,5/28/2117,7/13/2117,7.9,10/9/2117,153,134,64,64
OXHMB17G0103485,OXHMB16G000C004,OXHMB16G000E111,G01,OXHMB17G0100343,P10,Female,4/25/2117,5/16/2117,7/11/2117,14.8,10/9/2117,167,146,383,112
OXHMB17G0110516,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P10,Female,4/21/2117,5/14/2117,7/9/2117,17,10/9/2117,171,148,304,108
OXHMB17G0110429,MRTZD16G000M071,MRTZD16G000F071,G01,OXHMB17G0100971,P10,Female,4/25/2117,5/16/2117,7/11/2117,15.1,10/9/2117,167,146,294,105
OXHMB17G0105099,OXHMB16G000A488,OXHMB16G000B612,G01,OXHMB17G0100471,P10,Female,4/25/2117,5/16/2117,7/10/2117,11.7,10/9/2117,167,146,292,109
OXHMB17G0108807,OXHMB16G000A275,MRTZD16G000F001,G01,OXHMB17G0100831,P10,Female,4/20/2117,5/9/2117,7/8/2117,16.4,10/9/2117,172,153,213,95
OXHMB17G0103261,OXHMB16G000A728,OXHMB16G000E871,G01,OXHMB17G0100331,P10,Female,4/23/2117,5/14/2117,7/9/2117,15.3,10/9/2117,169,148,288,102
OXHMB17G0109858,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Female,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,293,103
OXHMB17G0103577,OXHMB16G000C431,OXHMB16G000F584,G01,OXHMB17G0100361,P10,Female,4/24/2117,5/16/2117,7/6/2117,11,10/9/2117,168,146,355,113
OXHMB17G0000472,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,208,94
OXHMB17G0108328,MRTZD16G000M031,OXHMB16G000B020,G01,OXHMB17G0100791,P10,Female,4/24/2117,5/16/2117,7/11/2117,15.3,10/9/2117,168,146,226,96
OXHMB17G0109859,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Female,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,227,95
OXHMB17G0109175,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Female,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,305,106
OXHMB17G000E415,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,262,95
OXHMB17G0109392,OXHMB16G000A300,MRTZD16G000F022,G01,OXHMB17G0100872,P10,Female,4/20/2117,5/11/2117,7/8/2117,15.9,10/9/2117,172,151,274,102
OXHMB17G0000622,MRTZD16B000M006,MRTZD16B000F006,G01,OXHMB17G0001061,P10,Female,5/10/2117,5/30/2117,7/14/2117,8.9,10/9/2117,152,132,208,97
OXHMB17G0110517,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P10,Female,4/21/2117,5/14/2117,7/9/2117,17,10/9/2117,171,148,284,103
OXHMB17G0109860,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Female,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,260,98
OXHMB17G0108984,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P10,Female,4/18/2117,5/9/2117,7/8/2117,16.1,10/9/2117,174,153,272,102
OXHMB17G0106138,OXHMB16G000C751,OXHMB16G000B166,G01,OXHMB17G0100562,P10,Female,4/25/2117,5/18/2117,7/11/2117,14.7,10/9/2117,167,144,315,104
OXHMB17G0100558,OXHMB16G000A414,OXHMB16G00X015,G01,OXHMB17G0100072,P10,Female,4/23/2117,5/15/2117,7/10/2117,17.3,10/9/2117,169,147,302,105
OXHMB17G0110338,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P10,Female,4/26/2117,5/17/2117,7/11/2117,13.8,10/9/2117,166,145,331,107
OXHMB17G000E425,MRTZD16B000M001,MRTZD16B000F001,G01,OXHMB17G0001011,P10,Female,5/10/2117,5/29/2117,7/14/2117,9.5,10/9/2117,152,133,244,99
OXHMB17G000E438,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,234,98
OXHMB17G0102833,OXHMB16G000A116,OXHMB16G00X480,G01,OXHMB17G0100303,P10,Female,4/23/2117,5/14/2117,7/9/2117,13.7,10/9/2117,169,148,320,99
OXHMB17G0106828,OXHMB16G000C842,OXHMB16G000E671,G01,OXHMB17G0100641,P10,Female,4/23/2117,5/13/2117,7/9/2117,14.7,10/9/2117,169,149,299,103
OXHMB17G0110653,MRTZD16G000M081,MRTZD16G000F081,G01,OXHMB17G0100991,P10,Female,4/20/2117,5/9/2117,7/8/2117,14.5,10/9/2117,172,153,203,91
OXHMB17G0108329,MRTZD16G000M031,OXHMB16G000B020,G01,OXHMB17G0100791,P10,Female,4/24/2117,5/16/2117,7/11/2117,15.3,10/9/2117,168,146,282,102
OXHMB17G0106928,OXHMB16G000C842,OXHMB16G000E696,G01,OXHMB17G0100642,P10,Female,4/25/2117,5/16/2117,7/11/2117,13.7,10/9/2117,167,146,201,93
OXHMB17G0103894,OXHMB16G000F052,OXHMB16G000E660,G01,OXHMB17G0100391,P10,Female,4/22/2117,5/15/2117,7/10/2117,12.7,10/9/2117,170,147,326,108
OXHMB17G000E666,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,239,96
OXHMB17G0104888,OXHMB16G000F302,OXHMB16G000B783,G01,OXHMB17G0100461,P10,Female,4/14/2117,5/4/2117,7/7/2117,18.2,10/9/2117,178,158,213,92
OXHMB17G0108985,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P10,Female,4/18/2117,5/9/2117,7/8/2117,16.1,10/9/2117,174,153,330,107
OXHMB17G0110784,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,258,100
OXHMB17G000E763,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,300,104
OXHMB17G0105100,OXHMB16G000A488,OXHMB16G000B612,G01,OXHMB17G0100471,P10,Female,4/25/2117,5/16/2117,7/10/2117,11.7,10/9/2117,167,146,293,103
OXHMB17G010F890,OXHMB16G000F132,OXHMB16G000F371,G01,OXHMB17G0100611,P10,Female,4/28/2117,5/20/2117,7/11/2117,12.8,10/9/2117,164,142,338,106
OXHMB17G0101062,OXHMB16G000C601,OXHMB16G000E059,G01,OXHMB17G0100151,P10,Female,4/13/2117,5/2/2117,7/6/2117,14.7,10/9/2117,179,160,275,101
OXHMB17G0000350,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,165,87
OXHMB17G0110518,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P10,Female,4/21/2117,5/14/2117,7/9/2117,17,10/9/2117,171,148,247,99
OXHMB17G0110339,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P10,Female,4/26/2117,5/17/2117,7/11/2117,13.8,10/9/2117,166,145,271,98
OXHMB17G0108330,MRTZD16G000M031,OXHMB16G000B020,G01,OXHMB17G0100791,P10,Female,4/24/2117,5/16/2117,7/11/2117,15.3,10/9/2117,168,146,254,101
OXHMB17G000F818,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,168,86
OXHMB17G0107112,OXHMB16G000C863,OXHMB16G000B274,G01,OXHMB17G0100661,P10,Female,4/24/2117,5/15/2117,7/10/2117,16.3,10/9/2117,168,147,252,96
OXHMB17G010F682,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,213,95
OXHMB17G0101393,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P10,Female,4/21/2117,5/14/2117,7/9/2117,13.9,10/9/2117,171,148,239,98
OXHMB17G010F673,OXHMB16G000F332,OXHMB16G00X003,G01,OXHMB17G0100032,P10,Female,5/11/2117,5/29/2117,7/13/2117,8.9,10/9/2117,151,133,224,93
OXHMB17G0105541,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P10,Female,5/4/2117,5/24/2117,7/12/2117,8.7,10/9/2117,158,138,66,64
OXHMB17G0108456,MRTZD16G000M032,OXHMB16G000B293,G01,OXHMB17G0100792,P10,Female,4/25/2117,5/16/2117,7/6/2117,10.5,10/9/2117,167,146,325,112
OXHMB17G0109176,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Female,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,317,106
OXHMB17G0109393,OXHMB16G000A300,MRTZD16G000F022,G01,OXHMB17G0100872,P10,Female,4/20/2117,5/11/2117,7/8/2117,15.9,10/9/2117,172,151,290,104
OXHMB17G0110430,MRTZD16G000M071,MRTZD16G000F071,G01,OXHMB17G0100971,P10,Female,4/25/2117,5/16/2117,7/11/2117,15.1,10/9/2117,167,146,355,112
OXHMB17G0108010,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P10,Female,4/14/2117,5/4/2117,7/6/2117,15.4,10/9/2117,178,158,345,107
OXHMB17G0104504,OXHMB16G000A805,OXHMB16G000F485,G01,OXHMB17G0100441,P10,Female,4/15/2117,5/6/2117,7/7/2117,16.1,10/9/2117,177,156,276,100
OXHMB17G0108111,MRTZD16G000M022,OXHMB16G000B238,G01,OXHMB17G0100772,P10,Female,4/19/2117,5/11/2117,7/8/2117,14.9,10/9/2117,173,151,362,113
OXHMB17G0110519,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P10,Female,4/21/2117,5/14/2117,7/9/2117,17,10/9/2117,171,148,359,112
OXHMB17G0104654,OXHMB16G000F713,OXHMB16G000B218,G01,OXHMB17G0100451,P10,Female,4/18/2117,5/8/2117,7/7/2117,17,10/9/2117,174,154,279,105
OXHMB17G010F663,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,245,99
OXHMB17G010F655,OXHMB16G000A835,OXHMB16G000E500,G01,OXHMB17G0100571,P10,Female,5/1/2117,5/24/2117,7/12/2117,15.2,10/9/2117,161,138,416,115
OXHMB17G0102704,OXHMB16G000A116,OXHMB16G000E255,G01,OXHMB17G0100302,P10,Female,4/24/2117,5/18/2117,7/11/2117,13.7,10/9/2117,168,144,301,106
OXHMB17G0108011,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P10,Female,4/14/2117,5/4/2117,7/6/2117,15.4,10/9/2117,178,158,311,104
OXHMB17G0110431,MRTZD16G000M071,MRTZD16G000F071,G01,OXHMB17G0100971,P10,Female,4/25/2117,5/16/2117,7/11/2117,15.1,10/9/2117,167,146,270,104
OXHMB17G0110785,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,255,99
OXHMB17G0108631,MRTZD16G000M041,OXHMB16G000B231,G01,OXHMB17G0100811,P10,Female,4/24/2117,5/15/2117,7/9/2117,13.6,10/9/2117,168,147,296,104
OXHMB17G0109083,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Female,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,281,102
OXHMB17G0106482,OXHMB16G000F132,OXHMB16G000F371,G01,OXHMB17G0100611,P10,Female,4/28/2117,5/20/2117,7/11/2117,12.8,10/9/2117,164,142,359,109
OXHMB17G0000473,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,306,104
OXHMB17G0100985,OXHMB16G000A316,OXHMB16G000F365,G01,OXHMB17G0100132,P10,Female,4/15/2117,5/5/2117,7/7/2117,16,10/9/2117,177,157,323,108
OXHMB17G0106139,OXHMB16G000C751,OXHMB16G000B166,G01,OXHMB17G0100562,P10,Female,4/25/2117,5/18/2117,7/11/2117,14.7,10/9/2117,167,144,300,105
OXHMB17G0109618,OXHMB16G000A012,MRTZD16G000F031,G01,OXHMB17G0100891,P10,Female,4/24/2117,5/15/2117,7/10/2117,15.4,10/9/2117,168,147,303,103
OXHMB17G0109486,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Female,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,349,113
OXHMB17G0104310,OXHMB16G000C514,OXHMB16G000E734,G01,OXHMB17G0100422,P10,Female,5/1/2117,5/23/2117,7/12/2117,14.2,10/9/2117,161,139,276,104
OXHMB17G0000351,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,221,98
OXHMB17G0103035,OXHMB16G000A765,OXHMB16G000B695,G01,OXHMB17G0100322,P10,Female,4/23/2117,5/16/2117,7/10/2117,14.7,10/9/2117,169,146,331,105
OXHMB17G0104570,OXHMB16G000A805,OXHMB16G000E787,G01,OXHMB17G0100444,P10,Female,5/14/2117,6/2/2117,7/13/2117,7.1,10/9/2117,148,129,169,88
OXHMB17G0108457,MRTZD16G000M032,OXHMB16G000B293,G01,OXHMB17G0100792,P10,Female,4/25/2117,5/16/2117,7/6/2117,10.5,10/9/2117,167,146,440,117
OXHMB17G0103145,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P10,Female,5/1/2117,5/23/2117,7/12/2117,13,10/9/2117,161,139,262,101
OXHMB17G0000474,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,175,89
OXHMB17G0000352,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,155,82
OXHMB17G0000699,MRTZD16B000M007,MRTZD16B000F007,G01,OXHMB17G0001071,P10,Female,5/11/2117,5/31/2117,7/14/2117,9.3,10/9/2117,151,131,216,94
OXHMB17G0000475,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,180,89
OXHMB17G0000777,MRTZD16B000M008,MRTZD16B000F008,G01,OXHMB17G0001081,P10,Female,5/11/2117,5/31/2117,7/14/2117,8.1,10/9/2117,151,131,214,93
OXHMB17G0000353,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,135,83
OXHMB17G0109861,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Female,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,247,100
OXHMB17G0108209,MRTZD16G000M026,OXHMB16G00X106,G01,OXHMB17G0100781,P10,Female,4/15/2117,5/7/2117,7/7/2117,13.8,10/9/2117,177,155,313,109
OXHMB17G0107656,MRTZD16G000M001,OXHMB16G00X112,G01,OXHMB17G0100731,P10,Female,4/25/2117,5/16/2117,7/11/2117,13.8,10/9/2117,167,146,323,108
OXHMB17G0109619,OXHMB16G000A012,MRTZD16G000F031,G01,OXHMB17G0100891,P10,Female,4/24/2117,5/15/2117,7/10/2117,15.4,10/9/2117,168,147,279,104
OXHMB17G0108112,MRTZD16G000M022,OXHMB16G000B238,G01,OXHMB17G0100772,P10,Female,4/19/2117,5/11/2117,7/8/2117,14.9,10/9/2117,173,151,303,108
OXHMB17G0106741,OXHMB16G000A411,OXHMB16G000E511,G01,OXHMB17G0100631,P10,Female,4/14/2117,5/5/2117,7/7/2117,19.4,10/9/2117,178,157,340,111
OXHMB17G0110786,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,227,98
OXHMB17G0000236,MRTZD16B000M003,MRTZD16B000F003,G01,OXHMB17G0001031,P10,Female,5/10/2117,5/29/2117,7/14/2117,9.1,10/9/2117,152,133,211,95
OXHMB17G0108113,MRTZD16G000M022,OXHMB16G000B238,G01,OXHMB17G0100772,P10,Female,4/19/2117,5/11/2117,7/8/2117,14.9,10/9/2117,173,151,330,110
OXHMB17G0108114,MRTZD16G000M022,OXHMB16G000B238,G01,OXHMB17G0100772,P10,Female,4/19/2117,5/11/2117,7/8/2117,14.9,10/9/2117,173,151,377,113
OXHMB17G0000139,MRTZD16B000M002,MRTZD16B000F002,G01,OXHMB17G0001021,P10,Female,5/10/2117,5/29/2117,7/14/2117,8.7,10/9/2117,152,133,222,97
OXHMB17G0103673,OXHMB16G000F176,OXHMB16G00X664,G01,OXHMB17G0100381,P10,Female,4/13/2117,5/1/2117,7/6/2117,12.1,10/9/2117,179,161,267,101
OXHMB17G0109487,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Female,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,312,105
OXHMB17G0000476,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Female,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,206,96
OXHMB17G0109292,OXHMB16G000A300,MRTZD16G000F021,G01,OXHMB17G0100871,P10,Female,4/12/2117,5/1/2117,7/6/2117,16.4,10/9/2117,180,161,330,106
OXHMB17G0103036,OXHMB16G000A765,OXHMB16G000B695,G01,OXHMB17G0100322,P10,Female,4/23/2117,5/16/2117,7/10/2117,14.7,10/9/2117,169,146,296,103
OXHMB17G0110109,MRTZD16G000M052,MRTZD16G000F052,G01,OXHMB17G0100933,P10,Female,4/30/2117,5/22/2117,7/12/2117,11.3,10/9/2117,162,140,161,86
OXHMB17G0000778,MRTZD16B000M008,MRTZD16B000F008,G01,OXHMB17G0001081,P10,Female,5/11/2117,5/31/2117,7/14/2117,8.1,10/9/2117,151,131,183,90
OXHMB17G0000140,MRTZD16B000M002,MRTZD16B000F002,G01,OXHMB17G0001021,P10,Female,5/10/2117,5/29/2117,7/14/2117,8.7,10/9/2117,152,133,241,99
OXHMB17G0110787,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,211,98
OXHMB17G0110788,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,210,94
OXHMB17G0109488,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Female,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,313,111
OXHMB17G0107564,OXHMB16G000C011,OXHMB16G000B151,G01,OXHMB17G0100721,P10,Female,4/13/2117,5/2/2117,7/6/2117,16.5,10/9/2117,179,160,310,109
OXHMB17G0105746,OXHMB16G000F063,OXHMB16G000E752,G01,OXHMB17G0100522,P10,Female,4/21/2117,5/11/2117,7/9/2117,13.9,10/9/2117,171,151,319,108
OXHMB17G0000354,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Female,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,286,103
OXHMB17G0110789,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Female,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,232,98
OXHMB17G0100858,OXHMB16G000F154,OXHMB16G00X523,G01,OXHMB17G0100121,P10,Female,5/4/2117,5/26/2117,7/13/2117,10.1,10/9/2117,158,136,77,71
OXHMB17G0109489,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Female,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,355,114
OXHMB17G0107313,OXHMB16G000A784,OXHMB16G000B021,G01,OXHMB17G0100691,P10,Female,4/19/2117,5/9/2117,7/8/2117,17.3,10/9/2117,173,153,310,108
OXHMB17G0110185,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P10,Female,4/18/2117,5/9/2117,7/8/2117,17.1,10/9/2117,174,153,278,102
OXHMB17G0107657,MRTZD16G000M001,OXHMB16G00X112,G01,OXHMB17G0100731,P10,Female,4/25/2117,5/16/2117,7/11/2117,13.8,10/9/2117,167,146,285,100
OXHMB17G0108558,MRTZD16G000M037,OXHMB16G000B682,G01,OXHMB17G0100802,P10,Female,4/23/2117,5/16/2117,7/10/2117,12.2,10/9/2117,169,146,286,108
OXHMB17G0101310,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P10,Female,5/12/2117,5/29/2117,7/13/2117,9.3,10/9/2117,150,133,245,102
OXHMB17G0110340,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P10,Female,4/26/2117,5/17/2117,7/11/2117,13.8,10/9/2117,166,145,284,104
OXHMB17G0000779,MRTZD16B000M008,MRTZD16B000F008,G01,OXHMB17G0001081,P10,Female,5/11/2117,5/31/2117,7/14/2117,8.1,10/9/2117,151,131,216,94
OXHMB17G0109084,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Female,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,296,103
OXHMB17G0103895,OXHMB16G000F052,OXHMB16G000E660,G01,OXHMB17G0100391,P10,Female,4/22/2117,5/15/2117,7/10/2117,12.7,10/9/2117,170,147,269,104
OXHMB17G0107314,OXHMB16G000A784,OXHMB16G000B021,G01,OXHMB17G0100691,P10,Female,4/19/2117,5/9/2117,7/8/2117,17.3,10/9/2117,173,153,288,104
OXHMB17G0100164,OXHMB16G000F332,OXHMB16G00X003,G01,OXHMB17G0100032,P10,Female,5/11/2117,5/29/2117,7/13/2117,8.9,10/9/2117,151,133,251,100
OXHMB17G0000623,MRTZD16B000M006,MRTZD16B000F006,G01,OXHMB17G0001061,P10,Female,5/10/2117,5/30/2117,7/14/2117,8.9,10/9/2117,152,132,260,100
OXHMB17G0101222,OXHMB16G000A674,OXHMB16G000F424,G01,OXHMB17G0100182,P10,Female,5/5/2117,5/28/2117,7/13/2117,7.7,10/9/2117,157,134,244,101
OXHMB17G0109177,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Female,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,270,103
OXHMB17G0108907,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P10,Female,4/21/2117,5/11/2117,7/9/2117,13.6,10/9/2117,171,151,300,104
OXHMB17G0101394,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P10,Female,4/21/2117,5/14/2117,7/9/2117,13.9,10/9/2117,171,148,299,109
OXHMB17G0105212,OXHMB16G000A389,OXHMB16G00X537,G01,OXHMB17G0100481,P10,Female,4/20/2117,5/11/2117,7/8/2117,17.1,10/9/2117,172,151,339,109
OXHMB17G0100986,OXHMB16G000A316,OXHMB16G000F365,G01,OXHMB17G0100132,P10,Female,4/15/2117,5/5/2117,7/7/2117,16,10/9/2117,177,157,362,113
OXHMB17G0109394,OXHMB16G000A300,MRTZD16G000F022,G01,OXHMB17G0100872,P10,Female,4/20/2117,5/11/2117,7/8/2117,15.9,10/9/2117,172,151,371,114
OXHMB17G0100859,OXHMB16G000F154,OXHMB16G00X523,G01,OXHMB17G0100121,P10,Female,5/4/2117,5/26/2117,7/13/2117,10.1,10/9/2117,158,136,222,96
OXHMB17G0106004,OXHMB16G000C751,OXHMB16G000E570,G01,OXHMB17G0100561,P10,Female,4/23/2117,5/15/2117,7/10/2117,11.1,10/9/2117,169,147,209,95
OXHMB17G0109178,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Female,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,315,108
OXHMB17G0101395,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P10,Female,4/21/2117,5/14/2117,7/9/2117,13.9,10/9/2117,171,148,313,108
OXHMB17G0102834,OXHMB16G000A116,OXHMB16G00X480,G01,OXHMB17G0100303,P10,Female,4/23/2117,5/14/2117,7/9/2117,13.7,10/9/2117,169,148,330,109
OXHMB17G0109862,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Female,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,233,95
OXHMB17G0106929,OXHMB16G000C842,OXHMB16G000E696,G01,OXHMB17G0100642,P10,Female,4/25/2117,5/16/2117,7/11/2117,13.7,10/9/2117,167,146,231,99
OXHMB17G0101223,OXHMB16G000A674,OXHMB16G000F424,G01,OXHMB17G0100182,P10,Female,5/5/2117,5/28/2117,7/13/2117,7.7,10/9/2117,157,134,112,77
